word,type,first_word_of_sentence_id
goering,5,40849
began,2,40849
its,2,40849
"""",2,40849
blitz,3,40849
"""",2,40849
bombing,2,40849
campaign,2,40849
on,2,40849
london,6,40849
.,2,40849
over,2,40871
300,2,40871
people,2,40871
were,2,40871
killed,2,40871
on,2,40871
this,2,40871
day,2,40871
alone,2,40871
.,2,40871
1969,2,40881
-,2,40881
scottish,3,40881
motor,2,40881
racing,2,40881
driver,2,40881
jackie,4,40881
stewart,5,40881
won,2,40881
the,2,40881
italian,11,40881
grand,12,40881
prix,13,40881
to,2,40881
secure,2,40881
his,2,40881
first,2,40881
world,2,40881
championship,2,40881
.,2,40881
four,2,40901
years,2,40901
later,2,40901
",",2,40901
after,2,40901
winning,2,40901
his,2,40901
third,2,40901
world,2,40901
crown,2,40901
",",2,40901
he,2,40901
announced,2,40901
his,2,40901
retirement,2,40901
.,2,40901
1986,2,40917
-,2,40917
bishop,2,40917
desmond,4,40917
tutu,5,40917
was,2,40917
enthroned,2,40917
as,2,40917
archbishop,2,40917
of,2,40917
cape,15,40917
town,16,40917
",",2,40917
south,15,40917
africa,16,40917
.,2,40917
he,2,40933
was,2,40933
the,2,40933
first,2,40933
black,2,40933
head,2,40933
of,2,40933
south,15,40933
africa,16,40933
's,2,40933
anglicans,3,40933
.,2,40933
1990,2,40945
-,2,40945
the,2,40945
united,15,40945
states,16,40945
won,2,40945
saudi,3,40945
and,2,40945
kuwaiti,3,40945
pledges,2,40945
to,2,40945
help,2,40945
pay,2,40945
for,2,40945
forces,2,40945
in,2,40945
the,2,40945
gulf,6,40945
.,2,40945
iraq,6,40964
ordered,2,40964
many,2,40964
restaurants,2,40964
to,2,40964
close,2,40964
indefinitely,2,40964
to,2,40964
save,2,40964
food,2,40964
in,2,40964
face,2,40964
of,2,40964
a,2,40964
blockade,2,40964
.,2,40964
1990,2,40980
-,2,40980
british,3,40980
historian,2,40980
alan,4,40980
john,9,40980
percivale,9,40980
(,9,40980
a.j.p.,9,40980
),9,40980
taylor,5,40980
died,2,40980
.,2,40980
he,2,40993
won,2,40993
acclaim,2,40993
for,2,40993
the,2,40993
insights,2,40993
that,2,40993
he,2,40993
gave,2,40993
into,2,40993
the,2,40993
events,2,40993
which,2,40993
shaped,2,40993
modern,2,40993
europe,6,40993
and,2,40993
was,2,40993
one,2,40993
of,2,40993
europe,6,40993
's,2,40993
leading,2,40993
authorities,2,40993
on,2,40993
the,2,40993
great,2,40993
conflicts,2,40993
of,2,40993
the,2,40993
20th,2,40993
century,2,40993
.,2,40993
1993,2,41026
-,2,41026
six,2,41026
former,2,41026
soviet,3,41026
republics,2,41026
",",2,41026
russia,6,41026
",",2,41026
belarus,6,41026
",",2,41026
kazakhstan,6,41026
",",2,41026
uzbekistan,6,41026
",",2,41026
armenia,6,41026
and,2,41026
tajikistan,6,41026
",",2,41026
signed,2,41026
framework,2,41026
agreement,2,41026
to,2,41026
keep,2,41026
the,2,41026
russian,3,41026
rouble,2,41026
as,2,41026
their,2,41026
common,2,41026
currency,2,41026
.,2,41026
1994,2,41058
-,2,41058
the,2,41058
stars,11,41058
and,12,41058
stripes,13,41058
flag,2,41058
was,2,41058
lowered,2,41058
for,2,41058
the,2,41058
last,2,41058
time,2,41058
over,2,41058
u.s.,6,41058
army,2,41058
headquarters,2,41058
in,2,41058
berlin,6,41058
",",2,41058
formally,2,41058
ending,2,41058
the,2,41058
american,3,41058
presence,2,41058
in,2,41058
the,2,41058
once-divided,2,41058
city,2,41058
after,2,41058
nearly,2,41058
half,2,41058
a,2,41058
century,2,41058
.,2,41058
-docstart-,2,41093
escaped,2,41093
british,3,41093
paedophile,2,41093
recaptured,2,41093
.,2,41093
london,6,41099
1996-08-31,2,41099
a,2,41099
convicted,2,41099
british,3,41099
paedophile,2,41099
was,2,41099
arrested,2,41099
on,2,41099
saturday,2,41099
",",2,41099
two,2,41099
days,2,41099
after,2,41099
escaping,2,41099
from,2,41099
custody,2,41099
during,2,41099
a,2,41099
supervised,2,41099
day,2,41099
trip,2,41099
to,2,41099
a,2,41099
zoo,2,41099
",",2,41099
police,2,41099
said,2,41099
.,2,41099
trevor,4,41128
holland,5,41128
",",2,41128
a,2,41128
52,2,41128
year-old,2,41128
with,2,41128
who,2,41128
has,2,41128
been,2,41128
convicted,2,41128
twice,2,41128
of,2,41128
gross,2,41128
indecency,2,41128
with,2,41128
children,2,41128
",",2,41128
was,2,41128
captured,2,41128
after,2,41128
being,2,41128
spotted,2,41128
in,2,41128
worthing,6,41128
",",2,41128
a,2,41128
town,2,41128
on,2,41128
england,6,41128
's,2,41128
southern,2,41128
coast,2,41128
.,2,41128
"""",2,41162
a,2,41162
member,2,41162
of,2,41162
the,2,41162
public,2,41162
recognised,2,41162
holland,10,41162
in,2,41162
a,2,41162
newsagent,2,41162
shop,2,41162
as,2,41162
he,2,41162
was,2,41162
reading,2,41162
the,2,41162
headlines,2,41162
about,2,41162
himself,2,41162
",",2,41162
"""",2,41162
a,2,41162
police,2,41162
spokesman,2,41162
said,2,41162
.,2,41162
police,2,41189
launched,2,41189
a,2,41189
nationwide,2,41189
search,2,41189
on,2,41189
thursday,2,41189
after,2,41189
he,2,41189
disappeared,2,41189
during,2,41189
an,2,41189
unsupervised,2,41189
trip,2,41189
to,2,41189
the,2,41189
toilet,2,41189
while,2,41189
visiting,2,41189
a,2,41189
popular,2,41189
zoo,2,41189
and,2,41189
theme,2,41189
park,2,41189
south,2,41189
of,2,41189
london,6,41189
.,2,41189
holland,10,41218
was,2,41218
moved,2,41218
to,2,41218
a,2,41218
more,2,41218
secure,2,41218
centre,2,41218
earlier,2,41218
this,2,41218
year,2,41218
after,2,41218
a,2,41218
similar,2,41218
incident,2,41218
.,2,41218
his,2,41234
escape,2,41234
at,2,41234
the,2,41234
zoo,2,41234
caused,2,41234
outrage,2,41234
in,2,41234
britain,6,41234
.,2,41234
a,2,41244
child,2,41244
sex,2,41244
scandal,2,41244
in,2,41244
belgium,6,41244
in,2,41244
which,2,41244
two,2,41244
eight-year-old,2,41244
girls,2,41244
were,2,41244
murdered,2,41244
and,2,41244
two,2,41244
other,2,41244
sexually,2,41244
abused,2,41244
girls,2,41244
were,2,41244
rescued,2,41244
has,2,41244
focused,2,41244
new,2,41244
attention,2,41244
on,2,41244
the,2,41244
problem,2,41244
.,2,41244
-docstart-,2,41273
scottish,7,41273
labour,14,41273
party,8,41273
narrowly,2,41273
backs,2,41273
referendum,2,41273
.,2,41273
stirling,6,41281
",",2,41281
scotland,6,41281
1996-08-31,2,41281
british,7,41281
labour,14,41281
party,8,41281
leader,2,41281
tony,4,41281
blair,5,41281
won,2,41281
a,2,41281
narrow,2,41281
victory,2,41281
on,2,41281
saturday,2,41281
when,2,41281
the,2,41281
party,2,41281
's,2,41281
scottish,3,41281
executive,2,41281
voted,2,41281
21-18,2,41281
in,2,41281
favour,2,41281
of,2,41281
his,2,41281
plans,2,41281
for,2,41281
a,2,41281
referendum,2,41281
on,2,41281
a,2,41281
separate,2,41281
parliament,2,41281
for,2,41281
scotland,6,41281
.,2,41281
blair,10,41320
once,2,41320
pledged,2,41320
to,2,41320
set,2,41320
up,2,41320
a,2,41320
scottish,3,41320
parliament,2,41320
if,2,41320
the,2,41320
labour,1,41320
won,2,41320
the,2,41320
next,2,41320
general,2,41320
election,2,41320
",",2,41320
which,2,41320
must,2,41320
be,2,41320
held,2,41320
by,2,41320
may,2,41320
1997,2,41320
.,2,41320
but,2,41346
many,2,41346
activists,2,41346
were,2,41346
dismayed,2,41346
when,2,41346
he,2,41346
abruptly,2,41346
decided,2,41346
earlier,2,41346
this,2,41346
year,2,41346
to,2,41346
hold,2,41346
a,2,41346
two-question,2,41346
referendum,2,41346
on,2,41346
the,2,41346
issue,2,41346
",",2,41346
asking,2,41346
scots,3,41346
if,2,41346
they,2,41346
wanted,2,41346
a,2,41346
separate,2,41346
parliament,2,41346
and,2,41346
if,2,41346
it,2,41346
should,2,41346
have,2,41346
tax-raising,2,41346
powers,2,41346
.,2,41346
many,2,41383
party,2,41383
members,2,41383
argued,2,41383
that,2,41383
a,2,41383
general,2,41383
election,2,41383
win,2,41383
would,2,41383
demonstrate,2,41383
popular,2,41383
support,2,41383
for,2,41383
a,2,41383
separate,2,41383
parliament,2,41383
and,2,41383
others,2,41383
said,2,41383
a,2,41383
single,2,41383
question,2,41383
referendum,2,41383
would,2,41383
suffice,2,41383
.,2,41383
prime,2,41410
minister,2,41410
john,4,41410
major,5,41410
says,2,41410
the,2,41410
300-year-old,2,41410
union,2,41410
of,2,41410
the,2,41410
scottish,3,41410
and,2,41410
english,3,41410
parliaments,2,41410
will,2,41410
be,2,41410
a,2,41410
main,2,41410
plank,2,41410
in,2,41410
his,2,41410
conservative,7,41410
party,8,41410
's,2,41410
election,2,41410
platform,2,41410
.,2,41410
conservatives,2,41437
have,2,41437
only,2,41437
10,2,41437
of,2,41437
the,2,41437
72,2,41437
scottish,3,41437
seats,2,41437
in,2,41437
parliament,2,41437
and,2,41437
consistently,2,41437
run,2,41437
third,2,41437
in,2,41437
opinion,2,41437
polls,2,41437
in,2,41437
scotland,6,41437
behind,2,41437
labour,1,41437
and,2,41437
the,2,41437
independence-seeking,2,41437
scottish,7,41437
national,14,41437
party,8,41437
.,2,41437
-docstart-,2,41466
britain,6,41466
condemns,2,41466
iraq,6,41466
involvement,2,41466
in,2,41466
arbil,6,41466
attack,2,41466
.,2,41466
london,6,41475
1996-08-31,2,41475
britain,6,41475
on,2,41475
saturday,2,41475
condemned,2,41475
iraqi,3,41475
involvement,2,41475
in,2,41475
an,2,41475
attack,2,41475
on,2,41475
the,2,41475
kurdish,3,41475
city,2,41475
of,2,41475
arbil,6,41475
and,2,41475
said,2,41475
it,2,41475
was,2,41475
in,2,41475
close,2,41475
touch,2,41475
with,2,41475
its,2,41475
allies,2,41475
.,2,41475
"""",2,41503
we,2,41503
condemn,2,41503
iraqi,3,41503
involvement,2,41503
.,2,41503
in,2,41509
no,2,41509
way,2,41509
can,2,41509
iraqi,3,41509
involvement,2,41509
be,2,41509
seen,2,41509
as,2,41509
helpful,2,41509
",",2,41509
"""",2,41509
said,2,41509
a,2,41509
foreign,7,41509
office,8,41509
spokesman,2,41509
.,2,41509
u.n.,1,41527
officials,2,41527
said,2,41527
that,2,41527
a,2,41527
kurdish,3,41527
rebel,2,41527
faction,2,41527
backed,2,41527
up,2,41527
by,2,41527
iraqi,3,41527
tanks,2,41527
",",2,41527
heavy,2,41527
artillery,2,41527
and,2,41527
helicopters,2,41527
had,2,41527
taken,2,41527
control,2,41527
of,2,41527
half,2,41527
of,2,41527
the,2,41527
city,2,41527
after,2,41527
heavy,2,41527
fighting,2,41527
.,2,41527
arbil,6,41557
lies,2,41557
within,2,41557
the,2,41557
so-called,2,41557
safe,2,41557
haven,2,41557
set,2,41557
up,2,41557
at,2,41557
the,2,41557
end,2,41557
of,2,41557
the,2,41557
1991,2,41557
gulf,11,41557
war,13,41557
on,2,41557
the,2,41557
suggestion,2,41557
of,2,41557
british,3,41557
prime,2,41557
minister,2,41557
john,4,41557
major,5,41557
to,2,41557
protect,2,41557
iraqi,11,41557
kurds,13,41557
from,2,41557
attack,2,41557
by,2,41557
the,2,41557
iraqi,3,41557
military,2,41557
.,2,41557
the,2,41594
area,2,41594
is,2,41594
patrolled,2,41594
by,2,41594
u.s.,6,41594
",",2,41594
french,3,41594
and,2,41594
british,3,41594
planes,2,41594
.,2,41594
"""",2,41606
we,2,41606
are,2,41606
in,2,41606
close,2,41606
touch,2,41606
with,2,41606
all,2,41606
our,2,41606
allies,2,41606
",",2,41606
"""",2,41606
said,2,41606
the,2,41606
foreign,7,41606
office,8,41606
spokesman,2,41606
.,2,41606
he,2,41624
declined,2,41624
to,2,41624
give,2,41624
any,2,41624
further,2,41624
information,2,41624
.,2,41624
-docstart-,2,41632
seven,2,41632
iraqis,3,41632
charged,2,41632
with,2,41632
hijack,2,41632
.,2,41632
london,6,41639
1996-08-31,2,41639
seven,2,41639
iraqi,3,41639
men,2,41639
appeared,2,41639
in,2,41639
court,2,41639
on,2,41639
saturday,2,41639
charged,2,41639
with,2,41639
air,2,41639
piracy,2,41639
following,2,41639
the,2,41639
hijacking,2,41639
to,2,41639
britain,6,41639
of,2,41639
a,2,41639
sudanese,3,41639
airliner,2,41639
with,2,41639
199,2,41639
people,2,41639
aboard,2,41639
.,2,41639
the,2,41667
seven,2,41667
",",2,41667
including,2,41667
a,2,41667
carpenter,2,41667
and,2,41667
a,2,41667
businessmen,2,41667
and,2,41667
whose,2,41667
ages,2,41667
ranged,2,41667
from,2,41667
25,2,41667
to,2,41667
38,2,41667
years,2,41667
old,2,41667
",",2,41667
were,2,41667
ordered,2,41667
to,2,41667
be,2,41667
held,2,41667
in,2,41667
jail,2,41667
until,2,41667
another,2,41667
hearing,2,41667
next,2,41667
week,2,41667
.,2,41667
no,2,41700
pleas,2,41700
were,2,41700
entered,2,41700
at,2,41700
the,2,41700
preliminary,2,41700
hearing,2,41700
.,2,41700
they,2,41709
were,2,41709
accused,2,41709
of,2,41709
taking,2,41709
over,2,41709
flight,11,41709
150,13,41709
which,2,41709
was,2,41709
flying,2,41709
from,2,41709
khartoum,6,41709
",",2,41709
sudan,6,41709
",",2,41709
to,2,41709
amman,6,41709
",",2,41709
jordan,6,41709
.,2,41709
all,2,41730
the,2,41730
hostages,2,41730
were,2,41730
freed,2,41730
on,2,41730
tuesday,2,41730
after,2,41730
the,2,41730
plane,2,41730
landed,2,41730
at,2,41730
stansted,6,41730
airport,2,41730
",",2,41730
north,2,41730
of,2,41730
london,6,41730
.,2,41730
the,2,41749
men,2,41749
have,2,41749
claimed,2,41749
political,2,41749
asylum,2,41749
in,2,41749
britain,6,41749
saying,2,41749
they,2,41749
were,2,41749
persecuted,2,41749
while,2,41749
in,2,41749
iraq,6,41749
.,2,41749
their,2,41765
court,2,41765
appearance,2,41765
means,2,41765
they,2,41765
will,2,41765
face,2,41765
trial,2,41765
and,2,41765
possible,2,41765
imprisonment,2,41765
in,2,41765
britain,6,41765
before,2,41765
their,2,41765
applications,2,41765
for,2,41765
asylum,2,41765
are,2,41765
considered,2,41765
.,2,41765
under,2,41786
english,3,41786
law,2,41786
the,2,41786
maximum,2,41786
sentence,2,41786
for,2,41786
hijack,2,41786
is,2,41786
life,2,41786
imprisonment,2,41786
but,2,41786
there,2,41786
has,2,41786
been,2,41786
widespread,2,41786
speculation,2,41786
that,2,41786
the,2,41786
seven,2,41786
will,2,41786
receive,2,41786
lesser,2,41786
sentences,2,41786
.,2,41786
after,2,41811
a,2,41811
search,2,41811
of,2,41811
the,2,41811
aircraft,2,41811
following,2,41811
the,2,41811
hijack,2,41811
",",2,41811
police,2,41811
found,2,41811
only,2,41811
knives,2,41811
and,2,41811
fake,2,41811
explosives,2,41811
.,2,41811
-docstart-,2,41829
opposition,2,41829
group,2,41829
says,2,41829
iraqis,3,41829
advance,2,41829
in,2,41829
north,2,41829
iraq,6,41829
.,2,41829
london,6,41839
1996-08-31,2,41839
an,2,41839
iraqi,3,41839
opposition,2,41839
group,2,41839
in,2,41839
exile,2,41839
said,2,41839
on,2,41839
saturday,2,41839
it,2,41839
had,2,41839
received,2,41839
reports,2,41839
that,2,41839
iraqi,3,41839
forces,2,41839
were,2,41839
shelling,2,41839
and,2,41839
advancing,2,41839
on,2,41839
the,2,41839
kurdish,3,41839
town,2,41839
of,2,41839
arbil,6,41839
in,2,41839
northern,2,41839
iraq,6,41839
.,2,41839
a,2,41871
london-based,3,41871
spokesman,2,41871
of,2,41871
the,2,41871
iraqi,7,41871
national,14,41871
congress,8,41871
said,2,41871
iraqi,3,41871
artillery,2,41871
was,2,41871
shelling,2,41871
the,2,41871
city,2,41871
and,2,41871
iraqi,3,41871
tanks,2,41871
had,2,41871
advanced,2,41871
to,2,41871
within,2,41871
10,2,41871
km,2,41871
(,2,41871
six,2,41871
miles,2,41871
),2,41871
of,2,41871
arbil,6,41871
",",2,41871
the,2,41871
administrative,2,41871
centre,2,41871
of,2,41871
the,2,41871
kurdish,3,41871
rebel-controlled,2,41871
region,2,41871
of,2,41871
northern,2,41871
iraq,6,41871
.,2,41871
"""",2,41914
at,2,41914
4.50,2,41914
a.m.,2,41914
iraq,6,41914
time,2,41914
(,2,41914
0050,2,41914
gmt,3,41914
),2,41914
iraqi,3,41914
forces,2,41914
began,2,41914
an,2,41914
artillery,2,41914
attack,2,41914
on,2,41914
the,2,41914
outskirts,2,41914
of,2,41914
arbil,6,41914
",",2,41914
"""",2,41914
the,2,41914
spokesman,2,41914
",",2,41914
who,2,41914
asked,2,41914
not,2,41914
to,2,41914
be,2,41914
identified,2,41914
",",2,41914
told,2,41914
reuters,1,41914
in,2,41914
a,2,41914
telephone,2,41914
call,2,41914
.,2,41914
there,2,41954
was,2,41954
no,2,41954
independent,2,41954
confirmation,2,41954
of,2,41954
the,2,41954
report,2,41954
which,2,41954
the,2,41954
spokesman,2,41954
said,2,41954
came,2,41954
from,2,41954
the,2,41954
organisation,2,41954
's,2,41954
members,2,41954
in,2,41954
arbil,6,41954
.,2,41954
he,2,41975
said,2,41975
damage,2,41975
and,2,41975
casualties,2,41975
in,2,41975
the,2,41975
city,2,41975
were,2,41975
heavy,2,41975
and,2,41975
kurdish,3,41975
forces,2,41975
were,2,41975
defending,2,41975
the,2,41975
city,2,41975
.,2,41975
president,2,41993
bill,4,41993
clinton,5,41993
on,2,41993
friday,2,41993
ordered,2,41993
the,2,41993
u.s.,6,41993
military,2,41993
to,2,41993
ready,2,41993
itself,2,41993
for,2,41993
any,2,41993
possible,2,41993
action,2,41993
as,2,41993
washington,6,41993
turned,2,41993
up,2,41993
the,2,41993
heat,2,41993
in,2,41993
an,2,41993
escalating,2,41993
crisis,2,41993
over,2,41993
iraqi,3,41993
troop,2,41993
movements,2,41993
in,2,41993
northern,2,41993
iraq,6,41993
.,2,41993
on,2,42027
thursday,2,42027
",",2,42027
iraq,6,42027
accused,2,42027
iran,6,42027
of,2,42027
aggression,2,42027
and,2,42027
said,2,42027
it,2,42027
reserved,2,42027
the,2,42027
right,2,42027
to,2,42027
retaliate,2,42027
for,2,42027
tehran,6,42027
's,2,42027
alleged,2,42027
deployment,2,42027
of,2,42027
troops,2,42027
into,2,42027
northern,2,42027
iraq,6,42027
",",2,42027
where,2,42027
fighting,2,42027
broke,2,42027
out,2,42027
between,2,42027
the,2,42027
two,2,42027
main,2,42027
iraqi,11,42027
kurdish,13,42027
rebel,2,42027
groups,2,42027
two,2,42027
weeks,2,42027
ago,2,42027
.,2,42027
-docstart-,2,42070
two,2,42070
die,2,42070
in,2,42070
algeria,6,42070
restaurant,2,42070
blast,2,42070
-,2,42070
radio,2,42070
.,2,42070
london,6,42080
1996-08-31,2,42080
two,2,42080
people,2,42080
were,2,42080
killed,2,42080
when,2,42080
a,2,42080
hand,2,42080
grenade,2,42080
exploded,2,42080
in,2,42080
a,2,42080
restaurant,2,42080
near,2,42080
algiers,6,42080
late,2,42080
on,2,42080
friday,2,42080
",",2,42080
algerian,3,42080
radio,2,42080
reported,2,42080
on,2,42080
saturday,2,42080
.,2,42080
the,2,42106
report,2,42106
",",2,42106
monitored,2,42106
by,2,42106
the,2,42106
british,7,42106
broadcasting,14,42106
corporation,8,42106
(,2,42106
bbc,1,42106
),2,42106
",",2,42106
quoted,2,42106
security,2,42106
services,2,42106
as,2,42106
saying,2,42106
six,2,42106
other,2,42106
people,2,42106
were,2,42106
injured,2,42106
in,2,42106
the,2,42106
blast,2,42106
in,2,42106
the,2,42106
town,2,42106
of,2,42106
staouelli,6,42106
.,2,42106
an,2,42138
estimated,2,42138
"50,000",2,42138
people,2,42138
had,2,42138
been,2,42138
killed,2,42138
in,2,42138
political,2,42138
violence,2,42138
in,2,42138
algeria,6,42138
since,2,42138
1992,2,42138
",",2,42138
when,2,42138
army-backed,2,42138
authorities,2,42138
cancelled,2,42138
a,2,42138
general,2,42138
election,2,42138
that,2,42138
islamic,3,42138
fundamentalists,2,42138
had,2,42138
been,2,42138
expected,2,42138
to,2,42138
win,2,42138
.,2,42138
-docstart-,2,42169
baseball-results,2,42169
of,2,42169
s.,11,42169
korean,13,42169
pro-baseball,2,42169
games,2,42169
.,2,42169
seoul,6,42177
1996-08-31,2,42177
results,2,42177
of,2,42177
south,11,42177
korean,13,42177
pro-baseball,2,42177
games,2,42177
played,2,42177
on,2,42177
friday,2,42177
.,2,42177
ob,1,42189
5,2,42189
samsung,1,42189
0,2,42189
ssangbangwool,1,42189
2,2,42189
hyundai,1,42189
1,2,42189
standings,2,42189
after,2,42189
games,2,42189
played,2,42189
on,2,42189
friday,2,42189
(,2,42189
tabulate,2,42189
under,2,42189
won,2,42189
",",2,42189
drawn,2,42189
",",2,42189
lost,2,42189
",",2,42189
winning,2,42189
percentage,2,42189
",",2,42189
games,2,42189
behind,2,42189
first,2,42189
place,2,42189
),2,42189
w,2,42189
d,2,42189
l,2,42189
pct,2,42189
gb,2,42189
haitai,1,42189
64,2,42189
2,2,42189
43,2,42189
.596,2,42189
-,2,42189
ssangbangwool,1,42189
60,2,42189
2,2,42189
49,2,42189
.550,2,42189
5,2,42189
hanwha,1,42189
58,2,42189
1,2,42189
49,2,42189
.542,2,42189
6,2,42189
hyundai,1,42189
57,2,42189
5,2,42189
50,2,42189
.531,2,42189
7,2,42189
samsung,1,42189
49,2,42189
5,2,42189
57,2,42189
.464,2,42189
14,2,42189
1/2,2,42189
lotte,1,42189
46,2,42189
6,2,42189
54,2,42189
.462,2,42189
14,2,42189
1/2,2,42189
lg,1,42189
46,2,42189
5,2,42189
59,2,42189
.441,2,42189
17,2,42189
ob,1,42189
43,2,42189
6,2,42189
62,2,42189
.414,2,42189
20,2,42189
-docstart-,2,42189
s.,11,42189
african,13,42189
afrikaners,3,42189
still,2,42189
seek,2,42189
own,2,42189
territory,2,42189
.,2,42189
cape,15,42284
town,16,42284
1996-08-31,2,42284
south,11,42284
african,13,42284
right-wing,2,42284
afrikaners,2,42284
on,2,42284
saturday,2,42284
revived,2,42284
their,2,42284
campaign,2,42284
for,2,42284
a,2,42284
form,2,42284
of,2,42284
self-rule,2,42284
",",2,42284
identifying,2,42284
a,2,42284
sparsely-populated,2,42284
area,2,42284
in,2,42284
northern,15,42284
cape,16,42284
province,2,42284
as,2,42284
the,2,42284
best,2,42284
place,2,42284
for,2,42284
a,2,42284
home,2,42284
of,2,42284
their,2,42284
own,2,42284
.,2,42284
constand,4,42321
viljoen,5,42321
",",2,42321
leader,2,42321
of,2,42321
the,2,42321
freedom,7,42321
front,8,42321
party,2,42321
",",2,42321
told,2,42321
a,2,42321
news,2,42321
conference,2,42321
in,2,42321
pretoria,6,42321
self-determination,2,42321
for,2,42321
afrikaners,3,42321
could,2,42321
begin,2,42321
at,2,42321
local,2,42321
government,2,42321
level,2,42321
.,2,42321
"""",2,42347
certain,2,42347
powers,2,42347
can,2,42347
be,2,42347
delegated,2,42347
from,2,42347
the,2,42347
provincial,2,42347
level,2,42347
",",2,42347
towards,2,42347
the,2,42347
sub-regions,2,42347
",",2,42347
"""",2,42347
he,2,42347
said,2,42347
.,2,42347
"""",2,42366
we,2,42366
think,2,42366
that,2,42366
the,2,42366
afrikaner,3,42366
model,2,42366
within,2,42366
this,2,42366
new,2,42366
",",2,42366
multi-,2,42366
ethnic,2,42366
society,2,42366
of,2,42366
south,15,42366
africa,16,42366
will,2,42366
have,2,42366
to,2,42366
develop,2,42366
experimentally,2,42366
with,2,42366
world,2,42366
thinking,2,42366
in,2,42366
this,2,42366
regard,2,42366
.,2,42366
"""",2,42395
viljoen,10,42395
broke,2,42395
with,2,42395
other,2,42395
right-wing,2,42395
whites,2,42395
in,2,42395
1994,2,42395
by,2,42395
taking,2,42395
part,2,42395
in,2,42395
the,2,42395
country,2,42395
's,2,42395
first,2,42395
all-race,2,42395
elections,2,42395
in,2,42395
april,2,42395
of,2,42395
that,2,42395
year,2,42395
",",2,42395
saying,2,42395
the,2,42395
only,2,42395
way,2,42395
to,2,42395
attain,2,42395
self-determination,2,42395
was,2,42395
by,2,42395
cooperating,2,42395
with,2,42395
president,2,42395
nelson,4,42395
mandela,5,42395
's,2,42395
majority,2,42395
african,7,42395
national,14,42395
congress,8,42395
.,2,42395
some,2,42440
right-wingers,2,42440
demanded,2,42440
sovereignty,2,42440
in,2,42440
their,2,42440
own,2,42440
territory,2,42440
in,2,42440
the,2,42440
run-up,2,42440
to,2,42440
the,2,42440
elections,2,42440
",",2,42440
saying,2,42440
the,2,42440
alternative,2,42440
was,2,42440
war,2,42440
.,2,42440
their,2,42461
threats,2,42461
came,2,42461
to,2,42461
nothing,2,42461
.,2,42461
viljoen,10,42467
has,2,42467
hailed,2,42467
clauses,2,42467
in,2,42467
south,15,42467
africa,16,42467
's,2,42467
new,2,42467
constitution,2,42467
as,2,42467
making,2,42467
possible,2,42467
a,2,42467
form,2,42467
of,2,42467
self-rule,2,42467
for,2,42467
the,2,42467
afrikaners,3,42467
",",2,42467
descendants,2,42467
of,2,42467
the,2,42467
country,2,42467
's,2,42467
dutch,3,42467
",",2,42467
german,3,42467
and,2,42467
french,3,42467
settlers,2,42467
.,2,42467
according,2,42500
to,2,42500
state,2,42500
television,2,42500
",",2,42500
viljoen,10,42500
told,2,42500
the,2,42500
news,2,42500
conference,2,42500
the,2,42500
self-rule,2,42500
model,2,42500
should,2,42500
be,2,42500
introduced,2,42500
in,2,42500
parts,2,42500
of,2,42500
the,2,42500
northern,15,42500
cape,16,42500
provinces,2,42500
where,2,42500
a,2,42500
majority,2,42500
of,2,42500
people,2,42500
--,2,42500
whites,2,42500
and,2,42500
mixed-race,2,42500
coloureds,2,42500
--,2,42500
speak,2,42500
afrikaans,3,42500
.,2,42500
-docstart-,2,42537
rwandan,3,42537
refugee,2,42537
group,2,42537
calls,2,42537
for,2,42537
calm,2,42537
over,2,42537
census,2,42537
.,2,42537
nairobi,6,42547
1996-08-31,2,42547
a,2,42547
rwandan,3,42547
refugee,2,42547
lobby,2,42547
group,2,42547
called,2,42547
on,2,42547
saturday,2,42547
for,2,42547
calm,2,42547
in,2,42547
refugee,2,42547
camps,2,42547
in,2,42547
eastern,2,42547
zaire,6,42547
during,2,42547
a,2,42547
census,2,42547
from,2,42547
sunday,2,42547
to,2,42547
be,2,42547
conducted,2,42547
by,2,42547
aid,2,42547
workers,2,42547
.,2,42547
the,2,42577
rally,7,42577
for,14,42577
the,14,42577
return,14,42577
of,14,42577
refugees,14,42577
and,14,42577
democracy,14,42577
in,14,42577
rwanda,8,42577
(,2,42577
rdr,1,42577
),2,42577
urged,2,42577
the,2,42577
u.n.,1,42577
high,2,42577
commissioner,2,42577
for,2,42577
refugees,2,42577
to,2,42577
avoid,2,42577
any,2,42577
"""",2,42577
policing,2,42577
approach,2,42577
"""",2,42577
and,2,42577
to,2,42577
calm,2,42577
refugees,2,42577
by,2,42577
explaining,2,42577
the,2,42577
aims,2,42577
of,2,42577
the,2,42577
operation,2,42577
.,2,42577
"""",2,42617
the,2,42617
rdr,1,42617
appeals,2,42617
to,2,42617
all,2,42617
refugees,2,42617
to,2,42617
prepare,2,42617
themselves,2,42617
calmly,2,42617
for,2,42617
the,2,42617
demands,2,42617
of,2,42617
the,2,42617
census,2,42617
agents,2,42617
because,2,42617
it,2,42617
will,2,42617
be,2,42617
in,2,42617
their,2,42617
ultimate,2,42617
interest,2,42617
",",2,42617
"""",2,42617
the,2,42617
group,2,42617
said,2,42617
in,2,42617
a,2,42617
statement,2,42617
.,2,42617
it,2,42652
said,2,42652
refugees,2,42652
feared,2,42652
census,2,42652
takers,2,42652
would,2,42652
use,2,42652
indelible,2,42652
ink,2,42652
to,2,42652
mark,2,42652
them,2,42652
