word,type,first_word_of_sentence_id
students,2,34462
on,2,34462
friday,2,34462
marched,2,34462
out,2,34462
of,2,34462
the,2,34462
yangon,7,34462
institute,14,34462
of,14,34462
technology,8,34462
(,2,34462
yit,1,34462
),2,34462
in,2,34462
the,2,34462
northern,2,34462
outskirts,2,34462
of,2,34462
rangoon,6,34462
and,2,34462
moved,2,34462
toward,2,34462
the,2,34462
university,7,34462
of,14,34462
yangon,8,34462
about,2,34462
six,2,34462
km,2,34462
(,2,34462
four,2,34462
miles,2,34462
),2,34462
away,2,34462
",",2,34462
witnesses,2,34462
said,2,34462
.,2,34462
the,2,34507
witnesses,2,34507
could,2,34507
not,2,34507
give,2,34507
exact,2,34507
numbers,2,34507
of,2,34507
those,2,34507
taking,2,34507
part,2,34507
in,2,34507
the,2,34507
march,2,34507
or,2,34507
any,2,34507
other,2,34507
details,2,34507
immediately,2,34507
.,2,34507
on,2,34527
monday,2,34527
and,2,34527
tuesday,2,34527
",",2,34527
students,2,34527
from,2,34527
the,2,34527
yit,1,34527
and,2,34527
the,2,34527
university,2,34527
launched,2,34527
street,2,34527
protests,2,34527
against,2,34527
what,2,34527
they,2,34527
called,2,34527
unfair,2,34527
handling,2,34527
by,2,34527
police,2,34527
of,2,34527
a,2,34527
brawl,2,34527
between,2,34527
some,2,34527
of,2,34527
their,2,34527
colleagues,2,34527
and,2,34527
restaurant,2,34527
owners,2,34527
in,2,34527
october,2,34527
.,2,34527
the,2,34564
protests,2,34564
culminated,2,34564
at,2,34564
dawn,2,34564
on,2,34564
tuesday,2,34564
with,2,34564
several,2,34564
hundred,2,34564
of,2,34564
the,2,34564
student,2,34564
protesters,2,34564
being,2,34564
detained,2,34564
briefly,2,34564
by,2,34564
police,2,34564
near,2,34564
the,2,34564
central,2,34564
shwe,15,34564
dagon,16,34564
pagoda,2,34564
in,2,34564
rangoon,6,34564
.,2,34564
they,2,34592
were,2,34592
later,2,34592
released,2,34592
.,2,34592
on,2,34597
friday,2,34597
",",2,34597
some,2,34597
students,2,34597
told,2,34597
reuters,1,34597
that,2,34597
they,2,34597
were,2,34597
still,2,34597
dissatisfied,2,34597
with,2,34597
the,2,34597
ruling,2,34597
state,7,34597
law,14,34597
and,14,34597
order,14,34597
restoration,14,34597
council,8,34597
's,2,34597
(,2,34597
slorc,1,34597
),2,34597
handling,2,34597
of,2,34597
their,2,34597
demands,2,34597
.,2,34597
they,2,34627
said,2,34627
they,2,34627
wanted,2,34627
to,2,34627
organise,2,34627
independent,2,34627
unions,2,34627
on,2,34627
university,2,34627
campuses,2,34627
and,2,34627
demanded,2,34627
that,2,34627
details,2,34627
of,2,34627
the,2,34627
punishment,2,34627
of,2,34627
policemen,2,34627
who,2,34627
allegedly,2,34627
manhandled,2,34627
some,2,34627
students,2,34627
at,2,34627
the,2,34627
october,2,34627
brawl,2,34627
be,2,34627
published,2,34627
in,2,34627
newspapers,2,34627
.,2,34627
-docstart-,2,34661
thai,3,34661
rice,2,34661
vessels,2,34661
loading,2,34661
and,2,34661
movements,2,34661
at,2,34661
dec,2,34661
06,2,34661
.,2,34661
bangkok,6,34672
1996-11-29,2,34672
the,2,34672
thai,3,34672
commerce,7,34672
ministry,8,34672
detailed,2,34672
rice,2,34672
loading,2,34672
at,2,34672
thai,3,34672
ports,2,34672
as,2,34672
follows,2,34672
(,2,34672
in,2,34672
tonnes,2,34672
),2,34672
:,2,34672
vessel,2,34672
date,2,34672
of,2,34672
arrival,2,34672
quantity,2,34672
destination,2,34672
iran,11,34672
sabr,13,34672
19/11/96,2,34672
"9,000",2,34672
iran,6,34672
princess,11,34672
of,12,34672
loine,13,34672
19/11/96,2,34672
"10,000",2,34672
philippines,6,34672
deligst,3,34672
20/11/96,2,34672
"5,500",2,34672
indonesia,6,34672
seagramd,3,34672
ace,2,34672
20/11/96,2,34672
"5,000",2,34672
japan,6,34672
lucky,11,34672
emdldm,13,34672
20/11/96,2,34672
"5,000",2,34672
japan,6,34672
algoa,11,34672
day,13,34672
21/11/96,2,34672
"6,000",2,34672
africa,6,34672
sangthai,11,34672
glory,13,34672
22/11/96,2,34672
"3,000",2,34672
singapore,6,34672
myos,11,34672
yang,13,34672
5,2,34672
22/11/96,2,34672
"4,000",2,34672
indonesia,6,34672
budisuryana,3,34672
22/11/96,2,34672
"3,800",2,34672
malaysia,6,34672
king,11,34672
ace,13,34672
22/11/96,2,34672
"5,000",2,34672
japan,6,34672
tong,11,34672
shun,13,34672
25/11/96,2,34672
"3,000",2,34672
vietnam,6,34672
but,3,34672
2,2,34672
27/11/96,2,34672
"5,000",2,34672
burma,6,34672
--,2,34672
bangkok,3,34672
newsroom,2,34672
(,2,34672
662,2,34672
),2,34672
652-0642,2,34672
-docstart-,2,34672
chinese,3,34672
girl,2,34672
nearly,2,34672
dies,2,34672
from,2,34672
cigarette,2,34672
smoke,2,34672
.,2,34672
shanghai,6,34773
1996-12-06,2,34773
a,2,34773
five-year-old,2,34773
girl,2,34773
in,2,34773
the,2,34773
east,2,34773
china,6,34773
city,2,34773
of,2,34773
tianjin,6,34773
choked,2,34773
and,2,34773
almost,2,34773
died,2,34773
from,2,34773
cigarette,2,34773
smoke,2,34773
at,2,34773
her,2,34773
grandfather,2,34773
's,2,34773
birthday,2,34773
with,2,34773
relatives,2,34773
smoking,2,34773
for,2,34773
hours,2,34773
in,2,34773
a,2,34773
small,2,34773
room,2,34773
",",2,34773
the,2,34773
wen,7,34773
hui,14,34773
bao,8,34773
newspaper,2,34773
said,2,34773
on,2,34773
friday,2,34773
.,2,34773
the,2,34816
newspaper,2,34816
said,2,34816
the,2,34816
girl,2,34816
was,2,34816
rushed,2,34816
to,2,34816
hospital,2,34816
and,2,34816
found,2,34816
to,2,34816
be,2,34816
having,2,34816
extreme,2,34816
difficulty,2,34816
breathing,2,34816
.,2,34816
it,2,34834
said,2,34834
eight,2,34834
of,2,34834
the,2,34834
people,2,34834
at,2,34834
the,2,34834
party,2,34834
",",2,34834
including,2,34834
the,2,34834
girl,2,34834
's,2,34834
father,2,34834
",",2,34834
immediately,2,34834
announced,2,34834
they,2,34834
would,2,34834
give,2,34834
up,2,34834
smoking,2,34834
.,2,34834
-docstart-,2,34858
south,11,34858
korean,13,34858
won,2,34858
closes,2,34858
down,2,34858
on,2,34858
import,2,34858
settlements,2,34858
.,2,34858
seoul,6,34868
1996-12-06,2,34868
the,2,34868
won,2,34868
slid,2,34868
against,2,34868
the,2,34868
u.s.,6,34868
unit,2,34868
on,2,34868
friday,2,34868
as,2,34868
players,2,34868
prepared,2,34868
for,2,34868
monday,2,34868
's,2,34868
import,2,34868
settlement,2,34868
needs,2,34868
",",2,34868
traders,2,34868
said,2,34868
.,2,34868
the,2,34892
won,2,34892
ended,2,34892
at,2,34892
831.00,2,34892
",",2,34892
slightly,2,34892
down,2,34892
from,2,34892
an,2,34892
opening,2,34892
of,2,34892
830.60,2,34892
.,2,34892
it,2,34906
ranged,2,34906
between,2,34906
830.20,2,34906
and,2,34906
831.40,2,34906
.,2,34906
"""",2,34913
a,2,34913
sale,2,34913
of,2,34913
about,2,34913
$,2,34913
60,2,34913
million,2,34913
by,2,34913
hyundai,7,34913
heavy,8,34913
pushed,2,34913
the,2,34913
dollar,2,34913
down,2,34913
earlier,2,34913
in,2,34913
the,2,34913
day,2,34913
",",2,34913
but,2,34913
monday,2,34913
's,2,34913
import,2,34913
needs,2,34913
helped,2,34913
it,2,34913
recover,2,34913
",",2,34913
"""",2,34913
said,2,34913
a,2,34913
koram,7,34913
bank,8,34913
dealer,2,34913
.,2,34913
dealers,2,34949
said,2,34949
the,2,34949
dollar,2,34949
/,2,34949
yen,2,34949
's,2,34949
movement,2,34949
on,2,34949
the,2,34949
world,2,34949
market,2,34949
would,2,34949
continue,2,34949
to,2,34949
set,2,34949
the,2,34949
trend,2,34949
for,2,34949
the,2,34949
dollar,2,34949
/,2,34949
won,2,34949
next,2,34949
week,2,34949
.,2,34949
-docstart-,2,34975
foreign,2,34975
planes,2,34975
to,2,34975
land,2,34975
in,2,34975
china,6,34975
's,2,34975
popular,2,34975
guilin,6,34975
.,2,34975
beijing,6,34986
1996-12-06,2,34986
china,6,34986
's,2,34986
tourist,2,34986
spot,2,34986
of,2,34986
guilin,6,34986
in,2,34986
the,2,34986
southern,2,34986
region,2,34986
of,2,34986
guangxi,6,34986
will,2,34986
open,2,34986
its,2,34986
airport,2,34986
to,2,34986
foreign,2,34986
aircraft,2,34986
",",2,34986
the,2,34986
xinhua,1,34986
news,2,34986
agency,2,34986
said,2,34986
on,2,34986
friday,2,34986
.,2,34986
an,2,35016
assessment,2,35016
group,2,35016
made,2,35016
up,2,35016
of,2,35016
the,2,35016
state,7,35016
council,8,35016
's,2,35016
port,2,35016
office,2,35016
",",2,35016
the,2,35016
civil,7,35016
aviation,14,35016
administration,14,35016
of,14,35016
china,8,35016
",",2,35016
the,2,35016
general,7,35016
administration,14,35016
of,14,35016
customs,8,35016
and,2,35016
other,2,35016
authorities,2,35016
had,2,35016
granted,2,35016
the,2,35016
airport,2,35016
permission,2,35016
to,2,35016
handle,2,35016
foreign,2,35016
aircraft,2,35016
",",2,35016
xinhua,1,35016
said,2,35016
.,2,35016
"""",2,35057
the,2,35057
move,2,35057
is,2,35057
expected,2,35057
to,2,35057
give,2,35057
a,2,35057
shot,2,35057
in,2,35057
the,2,35057
arm,2,35057
to,2,35057
the,2,35057
economic,2,35057
expansion,2,35057
of,2,35057
guangxi,6,35057
and,2,35057
southwest,2,35057
china,6,35057
as,2,35057
a,2,35057
whole,2,35057
",",2,35057
"""",2,35057
the,2,35057
agency,2,35057
said,2,35057
but,2,35057
gave,2,35057
no,2,35057
further,2,35057
details,2,35057
.,2,35057
guilin,6,35092
is,2,35092
well,2,35092
known,2,35092
for,2,35092
its,2,35092
mountain,2,35092
and,2,35092
river,2,35092
scenery,2,35092
and,2,35092
is,2,35092
one,2,35092
of,2,35092
china,6,35092
's,2,35092
most,2,35092
popular,2,35092
tourist,2,35092
destinations,2,35092
.,2,35092
-docstart-,2,35113
epa,1,35113
says,2,35113
economic,2,35113
assessment,2,35113
unchanged,2,35113
by,2,35113
gdp,2,35113
data,2,35113
.,2,35113
tokyo,6,35123
1996-12-06,2,35123
japan,6,35123
's,2,35123
economic,7,35123
planning,14,35123
agency,8,35123
has,2,35123
not,2,35123
changed,2,35123
its,2,35123
view,2,35123
that,2,35123
the,2,35123
economy,2,35123
is,2,35123
gradually,2,35123
recovering,2,35123
",",2,35123
despite,2,35123
relatively,2,35123
weak,2,35123
gross,2,35123
domestic,2,35123
product,2,35123
figures,2,35123
released,2,35123
on,2,35123
tuesday,2,35123
",",2,35123
epa,1,35123
vice,2,35123
minister,2,35123
shimpei,4,35123
nukaya,5,35123
told,2,35123
reporters,2,35123
on,2,35123
friday,2,35123
.,2,35123
he,2,35163
said,2,35163
the,2,35163
gdp,2,35163
growth,2,35163
was,2,35163
weak,2,35163
but,2,35163
that,2,35163
this,2,35163
reflected,2,35163
the,2,35163
economy,2,35163
between,2,35163
july,2,35163
and,2,35163
september,2,35163
and,2,35163
did,2,35163
not,2,35163
take,2,35163
into,2,35163
account,2,35163
more,2,35163
recent,2,35163
data,2,35163
.,2,35163
when,2,35190
asked,2,35190
about,2,35190
the,2,35190
outlook,2,35190
for,2,35190
the,2,35190
fiscal,2,35190
year,2,35190
beginning,2,35190
in,2,35190
april,2,35190
",",2,35190
nukaya,10,35190
said,2,35190
the,2,35190
economy,2,35190
may,2,35190
slow,2,35190
down,2,35190
in,2,35190
the,2,35190
early,2,35190
part,2,35190
of,2,35190
the,2,35190
fiscal,2,35190
year,2,35190
due,2,35190
to,2,35190
a,2,35190
planned,2,35190
consumption,2,35190
tax,2,35190
hike,2,35190
",",2,35190
but,2,35190
that,2,35190
would,2,35190
be,2,35190
only,2,35190
temporary,2,35190
.,2,35190
the,2,35233
consumption,2,35233
tax,2,35233
will,2,35233
be,2,35233
raised,2,35233
to,2,35233
five,2,35233
percent,2,35233
from,2,35233
three,2,35233
percent,2,35233
from,2,35233
april,2,35233
1,2,35233
.,2,35233
-docstart-,2,35249
sangetsu,1,35249
-,2,35249
96/97,2,35249
parent,2,35249
forecast,2,35249
.,2,35249
tokyo,6,35256
1996-12-06,2,35256
year,2,35256
to,2,35256
march,2,35256
31,2,35256
",",2,35256
1997,2,35256
(,2,35256
in,2,35256
billions,2,35256
of,2,35256
yen,2,35256
unless,2,35256
specified,2,35256
),2,35256
latest,2,35256
actual,2,35256
(,2,35256
parent,2,35256
),2,35256
forecast,2,35256
year-ago,2,35256
sales,2,35256
128.00,2,35256
117.56,2,35256
current,2,35256
12.00,2,35256
9.94,2,35256
net,2,35256
6.20,2,35256
5.36,2,35256
eps,2,35256
143.56,2,35256
yen,2,35256
127.64,2,35256
yen,2,35256
ord,2,35256
div,2,35256
30.00,2,35256
yen,2,35256
30.00,2,35256
yen,2,35256
note,2,35256
-,2,35256
sangetsu,7,35256
co,14,35256
ltd,8,35256
is,2,35256
a,2,35256
trader,2,35256
specialising,2,35256
in,2,35256
interiors,2,35256
.,2,35256
-docstart-,2,35311
bre-x,1,35311
",",2,35311
barrick,1,35311
said,2,35311
to,2,35311
continue,2,35311
busang,6,35311
talks,2,35311
.,2,35311
k.t.,15,35321
arasu,16,35321
jakarta,6,35321
1996-12-06,2,35321
canada,6,35321
's,2,35321
bre-x,7,35321
minerals,14,35321
ltd,8,35321
and,2,35321
barrick,7,35321
gold,14,35321
corp,8,35321
are,2,35321
to,2,35321
continue,2,35321
negotiations,2,35321
to,2,35321
hammer,2,35321
out,2,35321
a,2,35321
partnership,2,35321
agreement,2,35321
to,2,35321
develop,2,35321
the,2,35321
spectacular,2,35321
busang,6,35321
gold,2,35321
find,2,35321
in,2,35321
indonesia,6,35321
",",2,35321
sources,2,35321
close,2,35321
to,2,35321
the,2,35321
talks,2,35321
said,2,35321
on,2,35321
friday,2,35321
.,2,35321
"""",2,35363
the,2,35363
negotiations,2,35363
will,2,35363
be,2,35363
held,2,35363
both,2,35363
in,2,35363
toronto,6,35363
and,2,35363
in,2,35363
jakarta,6,35363
",",2,35363
"""",2,35363
one,2,35363
source,2,35363
",",2,35363
speaking,2,35363
on,2,35363
condition,2,35363
of,2,35363
anonymity,2,35363
",",2,35363
told,2,35363
reuters,1,35363
.,2,35363
another,2,35389
source,2,35389
said,2,35389
most,2,35389
of,2,35389
the,2,35389
key,2,35389
negotiators,2,35389
from,2,35389
both,2,35389
bre-x,1,35389
and,2,35389
barrick,1,35389
had,2,35389
returned,2,35389
to,2,35389
toronto,6,35389
",",2,35389
but,2,35389
declined,2,35389
to,2,35389
say,2,35389
if,2,35389
there,2,35389
had,2,35389
been,2,35389
any,2,35389
progress,2,35389
in,2,35389
their,2,35389
negotiations,2,35389
.,2,35389
both,2,35421
sources,2,35421
said,2,35421
bre-x,1,35421
and,2,35421
barrick,1,35421
did,2,35421
not,2,35421
hold,2,35421
talks,2,35421
on,2,35421
thursday,2,35421
with,2,35421
mines,7,35421
and,14,35421
energy,14,35421
ministry,8,35421
secretary-general,2,35421
umar,4,35421
said,5,35421
",",2,35421
who,2,35421
is,2,35421
coordinating,2,35421
the,2,35421
negotiations,2,35421
over,2,35421
the,2,35421
busang,6,35421
find,2,35421
in,2,35421
east,15,35421
kalimantan,16,35421
.,2,35421
the,2,35455
first,2,35455
source,2,35455
also,2,35455
said,2,35455
bre-x,1,35455
had,2,35455
until,2,35455
december,2,35455
21,2,35455
to,2,35455
submit,2,35455
to,2,35455
the,2,35455
indonesian,7,35455
mines,14,35455
and,14,35455
energy,14,35455
ministry,8,35455
a,2,35455
feasibility,2,35455
study,2,35455
on,2,35455
the,2,35455
central,2,35455
region,2,35455
of,2,35455
the,2,35455
busang,6,35455
property,2,35455
",",2,35455
estimated,2,35455
to,2,35455
contain,2,35455
2.6,2,35455
million,2,35455
ounces,2,35455
of,2,35455
gold,2,35455
.,2,35455
the,2,35495
richest,2,35495
parts,2,35495
of,2,35495
the,2,35495
property,2,35495
to,2,35495
the,2,35495
north,2,35495
and,2,35495
south,2,35495
of,2,35495
the,2,35495
central,2,35495
region,2,35495
have,2,35495
been,2,35495
estimated,2,35495
by,2,35495
bre-x,1,35495
to,2,35495
contain,2,35495
57,2,35495
million,2,35495
ounces,2,35495
of,2,35495
gold,2,35495
.,2,35495
"""",2,35523
bre-x,1,35523
is,2,35523
expected,2,35523
to,2,35523
complete,2,35523
the,2,35523
feasibility,2,35523
report,2,35523
by,2,35523
december,2,35523
16,2,35523
and,2,35523
submit,2,35523
it,2,35523
to,2,35523
the,2,35523
government,2,35523
before,2,35523
the,2,35523
december,2,35523
21,2,35523
deadline,2,35523
",",2,35523
"""",2,35523
the,2,35523
source,2,35523
said,2,35523
.,2,35523
he,2,35552
said,2,35552
bre-x,1,35552
would,2,35552
then,2,35552
formally,2,35552
seek,2,35552
the,2,35552
permission,2,35552
of,2,35552
the,2,35552
indonesian,3,35552
government,2,35552
to,2,35552
begin,2,35552
construction,2,35552
to,2,35552
develop,2,35552
busang,6,35552
's,2,35552
central,2,35552
region,2,35552
",",2,35552
which,2,35552
might,2,35552
take,2,35552
up,2,35552
to,2,35552
two,2,35552
years,2,35552
.,2,35552
the,2,35583
source,2,35583
declined,2,35583
to,2,35583
say,2,35583
if,2,35583
there,2,35583
had,2,35583
been,2,35583
any,2,35583
progress,2,35583
in,2,35583
the,2,35583
talks,2,35583
between,2,35583
bre-x,1,35583
and,2,35583
barrick,1,35583
.,2,35583
"""",2,35602
this,2,35602
is,2,35602
a,2,35602
huge,2,35602
project,2,35602
...,2,35602
we,2,35602
are,2,35602
not,2,35602
selling,2,35602
furniture,2,35602
",",2,35602
and,2,35602
bre-x,1,35602
has,2,35602
"13,000",2,35602
shareholders,2,35602
to,2,35602
answer,2,35602
to,2,35602
",",2,35602
"""",2,35602
the,2,35602
source,2,35602
said,2,35602
.,2,35602
"""",2,35629
while,2,35629
there,2,35629
has,2,35629
been,2,35629
some,2,35629
agreement,2,35629
in,2,35629
principle,2,35629
on,2,35629
some,2,35629
issues,2,35629
",",2,35629
there,2,35629
are,2,35629
still,2,35629
others,2,35629
such,2,35629
as,2,35629
procedures,2,35629
and,2,35629
mechanisms,2,35629
that,2,35629
needed,2,35629
to,2,35629
be,2,35629
sorted,2,35629
out,2,35629
",",2,35629
"""",2,35629
he,2,35629
added,2,35629
.,2,35629
the,2,35662
source,2,35662
said,2,35662
no,2,35662
new,2,35662
deadline,2,35662
had,2,35662
been,2,35662
set,2,35662
by,2,35662
the,2,35662
mines,7,35662
and,14,35662
energy,14,35662
ministry,8,35662
for,2,35662
bre-x,1,35662
and,2,35662
barrick,1,35662
to,2,35662
strike,2,35662
a,2,35662
deal,2,35662
.,2,35662
the,2,35686
ministry,2,35686
had,2,35686
given,2,35686
the,2,35686
companies,2,35686
until,2,35686
december,2,35686
4,2,35686
to,2,35686
complete,2,35686
a,2,35686
partnership,2,35686
deal,2,35686
",",2,35686
and,2,35686
advised,2,35686
bre-x,1,35686
to,2,35686
take,2,35686
a,2,35686
25,2,35686
percent,2,35686
stake,2,35686
and,2,35686
barrick,1,35686
75,2,35686
percent,2,35686
to,2,35686
develop,2,35686
the,2,35686
property,2,35686
.,2,35686
"""",2,35719
as,2,35719
far,2,35719
as,2,35719
i,2,35719
am,2,35719
aware,2,35719
",",2,35719
there,2,35719
's,2,35719
been,2,35719
no,2,35719
new,2,35719
deadline,2,35719
",",2,35719
"""",2,35719
the,2,35719
source,2,35719
said,2,35719
.,2,35719
the,2,35739
ministry,2,35739
's,2,35739
umar,10,35739
said,2,35739
on,2,35739
thursday,2,35739
that,2,35739
both,2,35739
bre-x,1,35739
and,2,35739
barrick,1,35739
had,2,35739
responded,2,35739
positively,2,35739
to,2,35739
a,2,35739
government,2,35739
letter,2,35739
recommending,2,35739
a,2,35739
25-75,2,35739
split,2,35739
in,2,35739
the,2,35739
busang,1,35739
gold,2,35739
property,2,35739
.,2,35739
the,2,35768
government,2,35768
also,2,35768
wants,2,35768
10,2,35768
percent,2,35768
of,2,35768
the,2,35768
property,2,35768
.,2,35768
umar,10,35778
said,2,35778
the,2,35778
government,2,35778
had,2,35778
yet,2,35778
to,2,35778
receive,2,35778
a,2,35778
formal,2,35778
reply,2,35778
from,2,35778
the,2,35778
companies,2,35778
.,2,35778
he,2,35793
had,2,35793
said,2,35793
earlier,2,35793
that,2,35793
if,2,35793
the,2,35793
two,2,35793
companies,2,35793
failed,2,35793
to,2,35793
reach,2,35793
a,2,35793
partnership,2,35793
agreement,2,35793
",",2,35793
the,2,35793
government,2,35793
would,2,35793
explore,2,35793
other,2,35793
ways,2,35793
to,2,35793
expedite,2,35793
development,2,35793
of,2,35793
the,2,35793
busang,1,35793
find,2,35793
.,2,35793
bre-x,1,35823
has,2,35823
a,2,35823
partnership,2,35823
deal,2,35823
with,2,35823
pt,4,35823
panutan,9,35823
duta,5,35823
of,2,35823
the,2,35823
panutan,7,35823
group,8,35823
run,2,35823
by,2,35823
president,2,35823
suharto,10,35823
's,2,35823
eldest,2,35823
son,2,35823
",",2,35823
sigit,4,35823
harjojudanto,5,35823
",",2,35823
under,2,35823
which,2,35823
panutan,10,35823
would,2,35823
receive,2,35823
$,2,35823
40,2,35823
million,2,35823
over,2,35823
40,2,35823
months,2,35823
plus,2,35823
a,2,35823
10,2,35823
percent,2,35823
stake,2,35823
busang,1,35823
's,2,35823
richest,2,35823
parts,2,35823
.,2,35823
barrick,1,35868
has,2,35868
teamed,2,35868
up,2,35868
with,2,35868
a,2,35868
construction,2,35868
company,2,35868
in,2,35868
the,2,35868
citra,7,35868
group,8,35868
of,2,35868
suharto,10,35868
's,2,35868
eldest,2,35868
daughter,2,35868
",",2,35868
siti,4,35868
hardianti,9,35868
rukmana,5,35868
",",2,35868
in,2,35868
what,2,35868
barrick,1,35868
had,2,35868
said,2,35868
was,2,35868
a,2,35868
partnership,2,35868
"""",2,35868
to,2,35868
prepare,2,35868
us,2,35868
for,2,35868
a,2,35868
potential,2,35868
mining,2,35868
development,2,35868
project,2,35868
"""",2,35868
.,2,35868
-docstart-,2,35910
honda,11,35910
rv,13,35910
exceeds,2,35910
sales,2,35910
target,2,35910
.,2,35910
tokyo,6,35917
1996-12-06,2,35917
honda,7,35917
motor,14,35917
co,14,35917
ltd,8,35917
said,2,35917
on,2,35917
friday,2,35917
that,2,35917
it,2,35917
had,2,35917
received,2,35917
"15,000",2,35917
domestic,2,35917
orders,2,35917
for,2,35917
its,2,35917
s-mx,3,35917
recreational,2,35917
vehicle,2,35917
in,2,35917
the,2,35917
first,2,35917
two,2,35917
weeks,2,35917
after,2,35917
its,2,35917
launch,2,35917
.,2,35917
honda,1,35947
launched,2,35947
the,2,35947
s-mx,3,35947
light,2,35947
minivan,2,35947
",",2,35947
featuring,2,35947
cubic,2,35947
body,2,35947
styling,2,35947
",",2,35947
on,2,35947
november,2,35947
22,2,35947
with,2,35947
a,2,35947
monthly,2,35947
sales,2,35947
target,2,35947
of,2,35947
"5,000",2,35947
units,2,35947
.,2,35947
a,2,35971
version,2,35971
with,2,35971
lower,2,35971
road,2,35971
clearance,2,35971
and,2,35971
front,2,35971
and,2,35971
rear,2,35971
spoilers,2,35971
accounted,2,35971
for,2,35971
two-thirds,2,35971
of,2,35971
the,2,35971
sales,2,35971
.,2,35971
-docstart-,2,35989
feature,2,35989
-,2,35989
singapore,6,35989
sees,2,35989
prestige,2,35989
in,2,35989
hosting,2,35989
wto,1,35989
.,2,35989
ramthan,4,35999
hussain,5,35999
singapore,6,35999
1996-12-06,2,35999
singapore,6,35999
's,2,35999
winning,2,35999
campaign,2,35999
to,2,35999
host,2,35999
the,2,35999
world,7,35999
trade,14,35999
organisation,8,35999
(,2,35999
wto,1,35999
),2,35999
's,2,35999
first,2,35999
ministerial,2,35999
meeting,2,35999
reflected,2,35999
its,2,35999
ambition,2,35999
to,2,35999
play,2,35999
a,2,35999
key,2,35999
role,2,35999
in,2,35999
shaping,2,35999
global,2,35999
free,2,35999
trade,2,35999
",",2,35999
the,2,35999
lifeblood,2,35999
of,2,35999
its,2,35999
economy,2,35999
",",2,35999
analysts,2,35999
said,2,35999
.,2,35999
"""",2,36043
as,2,36043
one,2,36043
of,2,36043
the,2,36043
world,2,36043
's,2,36043
most,2,36043
externally,2,36043
oriented,2,36043
economies,2,36043
",",2,36043
singapore,6,36043
has,2,36043
a,2,36043
disproportionately,2,36043
large,2,36043
stake,2,36043
in,2,36043
the,2,36043
wto,1,36043
",",2,36043
"""",2,36043
said,2,36043
desmond,4,36043
supple,5,36043
",",2,36043
economist,2,36043
at,2,36043
research,2,36043
house,2,36043
i.d.e.a,1,36043
.,2,36043
"""",2,36076
singapore,6,36076
stands,2,36076
to,2,36076
benefit,2,36076
more,2,36076
than,2,36076
most,2,36076
from,2,36076
continued,2,36076
global,2,36076
trade,2,36076
liberalisation,2,36076
as,2,36076
trade,2,36076
is,2,36076
the,2,36076
engine,2,36076
of,2,36076
its,2,36076
growth,2,36076
",",2,36076
accounting,2,36076
for,2,36076
nearly,2,36076
three,2,36076
times,2,36076
its,2,36076
gross,2,36076
domestic,2,36076
product,2,36076
.,2,36076
"""",2,36108
the,2,36108
city-state,2,36108
met,2,36108
u.s.,6,36108
opposition,2,36108
two,2,36108
years,2,36108
ago,2,36108
in,2,36108
its,2,36108
bid,2,36108
to,2,36108
host,2,36108
the,2,36108
meeting,2,36108
",",2,36108
expected,2,36108
to,2,36108
gather,2,36108
"4,000",2,36108
officials,2,36108
from,2,36108
160,2,36108
countries,2,36108
from,2,36108
december,2,36108
9,2,36108
to,2,36108
13,2,36108
.,2,36108
in,2,36139
a,2,36139
stand,2,36139
some,2,36139
analysts,2,36139
linked,2,36139
to,2,36139
controversy,2,36139
over,2,36139
singapore,6,36139
's,2,36139
caning,2,36139
of,2,36139
an,2,36139
american,3,36139
teenager,2,36139
for,2,36139
vandalism,2,36139
",",2,36139
then-u.s.,3,36139
trade,2,36139
representative,2,36139
mickey,4,36139
kantor,5,36139
had,2,36139
said,2,36139
the,2,36139
meeting,2,36139
ought,2,36139
to,2,36139
be,2,36139
held,2,36139
where,2,36139
the,2,36139
wto,1,36139
was,2,36139
going,2,36139
to,2,36139
be,2,36139
headquartered,2,36139
.,2,36139
that,2,36180
would,2,36180
have,2,36180
meant,2,36180
geneva,6,36180
.,2,36180
but,2,36186
singapore,6,36186
had,2,36186
the,2,36186
support,2,36186
of,2,36186
other,2,36186
wto,1,36186
members,2,36186
.,2,36186
derek,4,36196
da,9,36196
cunha,5,36196
",",2,36196
senior,2,36196
fellow,2,36196
at,2,36196
the,2,36196
institute,7,36196
of,14,36196
policy,14,36196
studies,8,36196
(,2,36196
iseas,1,36196
),2,36196
",",2,36196
said,2,36196
singapore,6,36196
's,2,36196
hosting,2,36196
of,2,36196
the,2,36196
conference,2,36196
"""",2,36196
carries,2,36196
a,2,36196
great,2,36196
deal,2,36196
of,2,36196
symbolism,2,36196
for,2,36196
the,2,36196
city-state,2,36196
",",2,36196
underscoring,2,36196
its,2,36196
commitment,2,36196
to,2,36196
free,2,36196
trade,2,36196
and,2,36196
its,2,36196
trading,2,36196
links,2,36196
across,2,36196
the,2,36196
globe,2,36196
.,2,36196
"""",2,36244
there,2,36244
is,2,36244
the,2,36244
international,2,36244
prestige,2,36244
singapore,6,36244
would,2,36244
enjoy,2,36244
",",2,36244
but,2,36244
"""",2,36244
more,2,36244
importantly,2,36244
there,2,36244
is,2,36244
a,2,36244
genuine,2,36244
national,2,36244
interest,2,36244
in,2,36244
fostering,2,36244
better,2,36244
global,2,36244
free,2,36244
trade,2,36244
and,2,36244
an,2,36244
open,2,36244
market,2,36244
"""",2,36244
