word,type,first_word_of_sentence_id
would,2,188530
be,2,188530
available,2,188530
for,2,188530
a,2,188530
civil,2,188530
trial,2,188530
next,2,188530
month,2,188530
.,2,188530
the,2,188568
former,2,188568
football,2,188568
star,2,188568
was,2,188568
found,2,188568
not,2,188568
guilty,2,188568
by,2,188568
a,2,188568
criminal,2,188568
trial,2,188568
jury,2,188568
last,2,188568
october,2,188568
of,2,188568
the,2,188568
murders,2,188568
of,2,188568
his,2,188568
former,2,188568
wife,2,188568
",",2,188568
nicole,4,188568
brown,9,188568
simpson,5,188568
",",2,188568
and,2,188568
her,2,188568
friend,2,188568
",",2,188568
ronald,4,188568
goldman,5,188568
",",2,188568
in,2,188568
june,2,188568
1994,2,188568
.,2,188568
he,2,188606
now,2,188606
faces,2,188606
a,2,188606
civil,2,188606
suit,2,188606
brought,2,188606
by,2,188606
families,2,188606
of,2,188606
the,2,188606
victims,2,188606
who,2,188606
hold,2,188606
him,2,188606
responsible,2,188606
for,2,188606
the,2,188606
deaths,2,188606
.,2,188606
he,2,188626
told,2,188626
reporters,2,188626
a,2,188626
court,2,188626
order,2,188626
not,2,188626
to,2,188626
talk,2,188626
about,2,188626
his,2,188626
case,2,188626
kept,2,188626
him,2,188626
from,2,188626
detailing,2,188626
how,2,188626
he,2,188626
has,2,188626
fulfilled,2,188626
his,2,188626
pledge,2,188626
to,2,188626
find,2,188626
the,2,188626
killers,2,188626
.,2,188626
but,2,188653
he,2,188653
added,2,188653
without,2,188653
elaborating,2,188653
",",2,188653
"""",2,188653
hopefully,2,188653
we,2,188653
will,2,188653
see,2,188653
some,2,188653
things,2,188653
come,2,188653
out,2,188653
in,2,188653
this,2,188653
next,2,188653
trial,2,188653
.,2,188653
"""",2,188673
the,2,188673
judge,2,188673
in,2,188673
the,2,188673
civil,2,188673
trial,2,188673
has,2,188673
imposed,2,188673
a,2,188673
sweeping,2,188673
gag,2,188673
order,2,188673
that,2,188673
prohibits,2,188673
lawyers,2,188673
",",2,188673
witnesses,2,188673
and,2,188673
parties,2,188673
to,2,188673
the,2,188673
case,2,188673
from,2,188673
discussing,2,188673
it,2,188673
with,2,188673
the,2,188673
media,2,188673
or,2,188673
elsewhere,2,188673
in,2,188673
public,2,188673
.,2,188673
"""",2,188707
i,2,188707
would,2,188707
love,2,188707
to,2,188707
speak,2,188707
about,2,188707
everything,2,188707
",",2,188707
"""",2,188707
said,2,188707
simpson,10,188707
",",2,188707
who,2,188707
vowed,2,188707
after,2,188707
his,2,188707
acquittal,2,188707
to,2,188707
find,2,188707
the,2,188707
killers,2,188707
and,2,188707
offered,2,188707
a,2,188707
substantial,2,188707
reward,2,188707
.,2,188707
his,2,188735
lawyers,2,188735
have,2,188735
said,2,188735
his,2,188735
defence,2,188735
in,2,188735
the,2,188735
civil,2,188735
trial,2,188735
that,2,188735
starts,2,188735
sept,2,188735
.,2,188735
17,2,188749
will,2,188749
be,2,188749
that,2,188749
he,2,188749
did,2,188749
not,2,188749
kill,2,188749
the,2,188749
victims,2,188749
.,2,188749
simpson,10,188760
said,2,188760
at,2,188760
the,2,188760
hotel,2,188760
news,2,188760
conference,2,188760
his,2,188760
plans,2,188760
include,2,188760
eventually,2,188760
writing,2,188760
another,2,188760
book,2,188760
.,2,188760
he,2,188775
added,2,188775
that,2,188775
he,2,188775
has,2,188775
had,2,188775
job,2,188775
offers,2,188775
but,2,188775
more,2,188775
have,2,188775
come,2,188775
from,2,188775
abroad,2,188775
than,2,188775
at,2,188775
home,2,188775
.,2,188775
"""",2,188793
i,2,188793
'm,2,188793
broke,2,188793
.,2,188793
i,2,188798
am,2,188798
not,2,188798
crying,2,188798
the,2,188798
blues,2,188798
.,2,188798
i,2,188805
can,2,188805
get,2,188805
along,2,188805
just,2,188805
fine,2,188805
",",2,188805
"""",2,188805
he,2,188805
said,2,188805
.,2,188805
"""",2,188816
whatever,2,188816
you,2,188816
want,2,188816
to,2,188816
send,2,188816
me,2,188816
",",2,188816
i,2,188816
need,2,188816
.,2,188816
"""",2,188827
he,2,188827
again,2,188827
accused,2,188827
the,2,188827
news,2,188827
media,2,188827
of,2,188827
erroneous,2,188827
reporting,2,188827
on,2,188827
his,2,188827
case,2,188827
but,2,188827
did,2,188827
not,2,188827
signal,2,188827
any,2,188827
plans,2,188827
for,2,188827
lawsuits,2,188827
as,2,188827
he,2,188827
did,2,188827
on,2,188827
wednesday,2,188827
in,2,188827
an,2,188827
address,2,188827
at,2,188827
a,2,188827
jam-packed,2,188827
washington,6,188827
church,2,188827
.,2,188827
contrary,2,188862
to,2,188862
news,2,188862
reports,2,188862
",",2,188862
simpson,10,188862
said,2,188862
",",2,188862
he,2,188862
has,2,188862
received,2,188862
support,2,188862
from,2,188862
both,2,188862
blacks,2,188862
and,2,188862
whites,2,188862
.,2,188862
he,2,188880
again,2,188880
dismissed,2,188880
charges,2,188880
that,2,188880
he,2,188880
had,2,188880
distanced,2,188880
himself,2,188880
from,2,188880
the,2,188880
black,2,188880
community,2,188880
during,2,188880
his,2,188880
successful,2,188880
football,2,188880
and,2,188880
commercial,2,188880
career,2,188880
",",2,188880
only,2,188880
to,2,188880
seek,2,188880
their,2,188880
support,2,188880
after,2,188880
he,2,188880
faced,2,188880
murder,2,188880
charges,2,188880
.,2,188880
a,2,188912
crowd,2,188912
of,2,188912
"2,000",2,188912
paid,2,188912
$,2,188912
10,2,188912
a,2,188912
head,2,188912
to,2,188912
hear,2,188912
the,2,188912
former,2,188912
star,2,188912
running,2,188912
back,2,188912
for,2,188912
the,2,188912
buffalo,7,188912
bills,8,188912
professional,2,188912
football,2,188912
club,2,188912
and,2,188912
a,2,188912
football,11,188912
hall,12,188912
of,12,188912
fame,13,188912
member,2,188912
on,2,188912
wednesday,2,188912
night,2,188912
.,2,188912
the,2,188946
crowd,2,188946
in,2,188946
the,2,188946
church,2,188946
was,2,188946
wildly,2,188946
supportive,2,188946
",",2,188946
showering,2,188946
simpson,10,188946
with,2,188946
gifts,2,188946
and,2,188946
praise,2,188946
.,2,188946
but,2,188962
outside,2,188962
",",2,188962
dozens,2,188962
of,2,188962
protesters,2,188962
from,2,188962
the,2,188962
d.c.,7,188962
coalition,14,188962
against,14,188962
domestic,14,188962
violence,8,188962
called,2,188962
for,2,188962
the,2,188962
church,2,188962
to,2,188962
support,2,188962
victims,2,188962
of,2,188962
violence,2,188962
instead,2,188962
.,2,188962
-docstart-,2,188986
clinton,10,188986
adviser,2,188986
morris,10,188986
announces,2,188986
resignation,2,188986
.,2,188986
chicago,6,188993
1996-08-29,2,188993
president,2,188993
bill,4,188993
clinton,5,188993
's,2,188993
top,2,188993
political,2,188993
strategist,2,188993
dick,4,188993
morris,5,188993
resigned,2,188993
on,2,188993
thursday,2,188993
",",2,188993
saying,2,188993
he,2,188993
did,2,188993
not,2,188993
want,2,188993
to,2,188993
become,2,188993
an,2,188993
issue,2,188993
in,2,188993
clinton,10,188993
's,2,188993
re-election,2,188993
campaign,2,188993
.,2,188993
in,2,189023
a,2,189023
written,2,189023
statement,2,189023
",",2,189023
distributed,2,189023
by,2,189023
the,2,189023
clinton,10,189023
campaign,2,189023
",",2,189023
morris,10,189023
avoided,2,189023
comment,2,189023
on,2,189023
published,2,189023
allegations,2,189023
that,2,189023
he,2,189023
had,2,189023
engaged,2,189023
in,2,189023
a,2,189023
year-long,2,189023
affair,2,189023
with,2,189023
a,2,189023
$,2,189023
200-an-hour,2,189023
prostitute,2,189023
.,2,189023
the,2,189054
statement,2,189054
from,2,189054
morris,10,189054
said,2,189054
that,2,189054
he,2,189054
had,2,189054
submitted,2,189054
his,2,189054
resignation,2,189054
on,2,189054
wednesday,2,189054
night,2,189054
.,2,189054
"""",2,189069
while,2,189069
i,2,189069
served,2,189069
i,2,189069
sought,2,189069
to,2,189069
avoid,2,189069
the,2,189069
limelight,2,189069
because,2,189069
i,2,189069
did,2,189069
not,2,189069
want,2,189069
to,2,189069
become,2,189069
the,2,189069
message,2,189069
.,2,189069
now,2,189089
",",2,189089
i,2,189089
resign,2,189089
so,2,189089
i,2,189089
will,2,189089
not,2,189089
become,2,189089
the,2,189089
issue,2,189089
",",2,189089
"""",2,189089
he,2,189089
said,2,189089
.,2,189089
the,2,189105
announcement,2,189105
followed,2,189105
a,2,189105
report,2,189105
in,2,189105
the,2,189105
weekly,2,189105
supermarket,2,189105
tabloid,2,189105
star,7,189105
magazine,8,189105
",",2,189105
reprinted,2,189105
in,2,189105
thursday,2,189105
's,2,189105
editions,2,189105
of,2,189105
the,2,189105
new,7,189105
york,14,189105
post,8,189105
",",2,189105
that,2,189105
the,2,189105
married,2,189105
adviser,2,189105
had,2,189105
hired,2,189105
a,2,189105
37-year-old,2,189105
prostitute,2,189105
on,2,189105
a,2,189105
weekly,2,189105
basis,2,189105
while,2,189105
visiting,2,189105
washington,6,189105
to,2,189105
advise,2,189105
clinton,10,189105
on,2,189105
his,2,189105
re-election,2,189105
campaign,2,189105
.,2,189105
"""",2,189153
i,2,189153
will,2,189153
not,2,189153
subject,2,189153
my,2,189153
wife,2,189153
",",2,189153
family,2,189153
or,2,189153
friends,2,189153
to,2,189153
the,2,189153
sadistic,2,189153
",",2,189153
vitriol,2,189153
of,2,189153
yellow,2,189153
journalism,2,189153
.,2,189153
i,2,189173
will,2,189173
not,2,189173
dignify,2,189173
such,2,189173
journalism,2,189173
with,2,189173
a,2,189173
reply,2,189173
or,2,189173
an,2,189173
answer,2,189173
.,2,189173
i,2,189186
never,2,189186
will,2,189186
",",2,189186
"""",2,189186
his,2,189186
statement,2,189186
said,2,189186
.,2,189186
it,2,189195
was,2,189195
distributed,2,189195
to,2,189195
reporters,2,189195
at,2,189195
the,2,189195
press,2,189195
centre,2,189195
of,2,189195
clinton,10,189195
's,2,189195
democratic,3,189195
convention,2,189195
headquarters,2,189195
just,2,189195
hours,2,189195
before,2,189195
the,2,189195
president,2,189195
was,2,189195
to,2,189195
address,2,189195
the,2,189195
delegates,2,189195
accepting,2,189195
the,2,189195
party,2,189195
's,2,189195
nomination,2,189195
for,2,189195
a,2,189195
second,2,189195
four-year,2,189195
term,2,189195
in,2,189195
the,2,189195
white,15,189195
house,16,189195
.,2,189195
-docstart-,2,189235
u.s.,6,189235
surgeon,2,189235
investigated,2,189235
for,2,189235
discarding,2,189235
foot,2,189235
.,2,189235
charleston,6,189243
",",2,189243
s.c.,6,189243
1996-08-29,2,189243
health,2,189243
officials,2,189243
said,2,189243
on,2,189243
thursday,2,189243
they,2,189243
were,2,189243
investigating,2,189243
the,2,189243
discovery,2,189243
of,2,189243
an,2,189243
amputated,2,189243
foot,2,189243
on,2,189243
a,2,189243
beach,2,189243
near,2,189243
charleston,6,189243
to,2,189243
determine,2,189243
whether,2,189243
a,2,189243
local,2,189243
surgeon,2,189243
had,2,189243
improperly,2,189243
disposed,2,189243
of,2,189243
infectious,2,189243
waste,2,189243
.,2,189243
the,2,189279
foot,2,189279
",",2,189279
which,2,189279
washed,2,189279
up,2,189279
on,2,189279
sullivan,15,189279
's,17,189279
island,16,189279
beach,2,189279
this,2,189279
month,2,189279
",",2,189279
was,2,189279
amputated,2,189279
three,2,189279
years,2,189279
ago,2,189279
from,2,189279
a,2,189279
child,2,189279
whose,2,189279
legs,2,189279
were,2,189279
deformed,2,189279
.,2,189279
the,2,189306
foot,2,189306
had,2,189306
to,2,189306
be,2,189306
removed,2,189306
so,2,189306
the,2,189306
infant,2,189306
could,2,189306
be,2,189306
fitted,2,189306
with,2,189306
a,2,189306
prosthesis,2,189306
.,2,189306
an,2,189322
orthopedic,2,189322
surgeon,2,189322
was,2,189322
given,2,189322
permission,2,189322
by,2,189322
the,2,189322
child,2,189322
's,2,189322
parents,2,189322
and,2,189322
the,2,189322
hospital,2,189322
to,2,189322
keep,2,189322
the,2,189322
foot,2,189322
for,2,189322
research,2,189322
and,2,189322
educational,2,189322
purposes,2,189322
.,2,189322
health,2,189346
officials,2,189346
said,2,189346
the,2,189346
surgeon,2,189346
told,2,189346
authorities,2,189346
he,2,189346
stored,2,189346
the,2,189346
foot,2,189346
in,2,189346
his,2,189346
freezer,2,189346
at,2,189346
home,2,189346
",",2,189346
but,2,189346
the,2,189346
freezer,2,189346
recently,2,189346
broke,2,189346
down,2,189346
and,2,189346
the,2,189346
contents,2,189346
spoiled,2,189346
.,2,189346
the,2,189374
surgeon,2,189374
",",2,189374
who,2,189374
apologised,2,189374
for,2,189374
the,2,189374
incident,2,189374
",",2,189374
said,2,189374
he,2,189374
decided,2,189374
to,2,189374
put,2,189374
the,2,189374
foot,2,189374
in,2,189374
a,2,189374
crab,2,189374
trap,2,189374
to,2,189374
remove,2,189374
the,2,189374
flesh,2,189374
.,2,189374
the,2,189399
foot,2,189399
later,2,189399
washed,2,189399
up,2,189399
on,2,189399
the,2,189399
beach,2,189399
.,2,189399
-docstart-,2,189408
florida,6,189408
cop,2,189408
disguised,2,189408
as,2,189408
shrub,2,189408
nabs,2,189408
bad,2,189408
guys,2,189408
.,2,189408
miami,6,189418
1996-08-29,2,189418
it,2,189418
was,2,189418
a,2,189418
bush,2,189418
that,2,189418
bagged,2,189418
the,2,189418
bad,2,189418
guys,2,189418
.,2,189418
when,2,189430
four,2,189430
would-be,2,189430
robbers,2,189430
",",2,189430
armed,2,189430
and,2,189430
masked,2,189430
",",2,189430
showed,2,189430
up,2,189430
to,2,189430
rob,2,189430
a,2,189430
checker,7,189430
's,8,189430
restaurant,2,189430
in,2,189430
the,2,189430
fort,15,189430
lauderdale,16,189430
suburb,2,189430
of,2,189430
pembroke,15,189430
pines,16,189430
on,2,189430
tuesday,2,189430
",",2,189430
they,2,189430
had,2,189430
no,2,189430
idea,2,189430
the,2,189430
shrub,2,189430
near,2,189430
the,2,189430
drive-through,2,189430
window,2,189430
was,2,189430
toting,2,189430
a,2,189430
shotgun,2,189430
.,2,189430
detective,2,189473
earl,4,189473
feugill,5,189473
",",2,189473
camouflaged,2,189473
as,2,189473
a,2,189473
shaggy,2,189473
green,2,189473
bush,2,189473
",",2,189473
ordered,2,189473
them,2,189473
to,2,189473
freeze,2,189473
.,2,189473
"""",2,189489
they,2,189489
were,2,189489
quite,2,189489
surprised,2,189489
",",2,189489
"""",2,189489
he,2,189489
told,2,189489
the,2,189489
miami,7,189489
herald,8,189489
.,2,189489
feugill,10,189502
said,2,189502
he,2,189502
made,2,189502
the,2,189502
hot,2,189502
",",2,189502
heavy,2,189502
suit,2,189502
",",2,189502
which,2,189502
he,2,189502
first,2,189502
used,2,189502
in,2,189502
the,2,189502
marines,1,189502
",",2,189502
by,2,189502
attaching,2,189502
strips,2,189502
of,2,189502
burlap,2,189502
to,2,189502
a,2,189502
camouflage,2,189502
outfit,2,189502
.,2,189502
green,10,189530
and,2,189530
black,2,189530
face,2,189530
paint,2,189530
completed,2,189530
his,2,189530
disguise,2,189530
.,2,189530
he,2,189539
was,2,189539
staking,2,189539
out,2,189539
the,2,189539
restaurant,2,189539
after,2,189539
a,2,189539
series,2,189539
of,2,189539
robberies,2,189539
at,2,189539
local,2,189539
fast-food,2,189539
places,2,189539
.,2,189539
pembroke,15,189555
pines,16,189555
police,2,189555
said,2,189555
five,2,189555
people,2,189555
were,2,189555
arrested,2,189555
as,2,189555
a,2,189555
result,2,189555
of,2,189555
the,2,189555
90-minute,2,189555
stakeout,2,189555
",",2,189555
including,2,189555
the,2,189555
four,2,189555
robbers,2,189555
and,2,189555
a,2,189555
restaurant,2,189555
employee,2,189555
who,2,189555
was,2,189555
allegedly,2,189555
prepared,2,189555
to,2,189555
let,2,189555
them,2,189555
in,2,189555
a,2,189555
back,2,189555
door,2,189555
.,2,189555
-docstart-,2,189591
u.s.,7,189591
dla,8,189591
sets,2,189591
tin,2,189591
price,2,189591
at,2,189591
$,2,189591
2.7975,2,189591
per,2,189591
lb,2,189591
.,2,189591
washington,6,189603
1996-08-29,2,189603
the,2,189603
u.s.,7,189603
defense,14,189603
logistics,14,189603
agency,8,189603
set,2,189603
thursday,2,189603
's,2,189603
offering,2,189603
price,2,189603
for,2,189603
stockpile,2,189603
tin,2,189603
at,2,189603
$,2,189603
2.7975,2,189603
per,2,189603
lb,2,189603
",",2,189603
versus,2,189603
$,2,189603
2.7775,2,189603
per,2,189603
lb,2,189603
yesterday,2,189603
.,2,189603
-docstart-,2,189631
key,2,189631
clinton,10,189631
aide,2,189631
resigns,2,189631
",",2,189631
nbc,1,189631
says,2,189631
.,2,189631
chicago,6,189640
1996-08-29,2,189640
dick,4,189640
morris,5,189640
",",2,189640
the,2,189640
republican,3,189640
political,2,189640
consultant,2,189640
who,2,189640
reshaped,2,189640
u.s.,6,189640
president,2,189640
bill,4,189640
clinton,5,189640
's,2,189640
reelection,2,189640
campaign,2,189640
",",2,189640
has,2,189640
resigned,2,189640
",",2,189640
ms-nbc,11,189640
news,13,189640
reported,2,189640
thursday,2,189640
.,2,189640
morris,10,189667
drew,2,189667
the,2,189667
ire,2,189667
of,2,189667
liberal,2,189667
clinton,10,189667
aides,2,189667
for,2,189667
repositioning,2,189667
the,2,189667
president,2,189667
in,2,189667
the,2,189667
political,2,189667
centre,2,189667
.,2,189667
there,2,189684
was,2,189684
no,2,189684
immediate,2,189684
comment,2,189684
on,2,189684
the,2,189684
report,2,189684
from,2,189684
the,2,189684
white,15,189684
house,16,189684
.,2,189684
-docstart-,2,189697
u.s.,6,189697
corn,2,189697
gluten,2,189697
meal,2,189697
steady-higher,2,189697
",",2,189697
feed,2,189697
flat,2,189697
.,2,189697
chicago,6,189707
1996-08-29,2,189707
u.s.,6,189707
corn,2,189707
gluten,2,189707
feed,2,189707
prices,2,189707
were,2,189707
flat,2,189707
while,2,189707
meal,2,189707
values,2,189707
were,2,189707
steady,2,189707
to,2,189707
firmer,2,189707
on,2,189707
thursday,2,189707
.,2,189707
dealers,2,189726
noted,2,189726
a,2,189726
seasonal,2,189726
pickup,2,189726
in,2,189726
meal,2,189726
demand,2,189726
.,2,189726
--,2,189735
chicago,11,189735
area,12,189735
mills,13,189735
(,2,189735
dollars,2,189735
per,2,189735
short,2,189735
ton,2,189735
),2,189735
gluten,2,189735
feed,2,189735
21,2,189735
pct,2,189735
bulk,2,189735
spot,2,189735
-,2,189735
117.00,2,189735
unc,2,189735
gluten,2,189735
feed,2,189735
pellets,2,189735
spot,2,189735
-,2,189735
unq,2,189735
gluten,2,189735
meal,2,189735
60,2,189735
pct,2,189735
bulk,2,189735
rail,2,189735
spot,2,189735
-,2,189735
320.00,2,189735
up,2,189735
5,2,189735
decatur,1,189735
",",2,189735
il,6,189735
/,2,189735
clinton,7,189735
and,14,189735
cedar,14,189735
rapids,8,189735
",",2,189735
ia,6,189735
gluten,2,189735
feed,2,189735
18,2,189735
pct,2,189735
pellets,2,189735
spot,2,189735
-,2,189735
117.00,2,189735
unc,2,189735
gluten,2,189735
meal,2,189735
60,2,189735
pct,2,189735
bulk,2,189735
spot,2,189735
-,2,189735
310.00,2,189735
unc,2,189735
(,2,189735
chicago,6,189735
newsdesk,2,189735
312-408-8720,2,189735
),2,189735
-docstart-,2,189735
eu,1,189735
barley,2,189735
sale,2,189735
worth,2,189735
$,2,189735
145,2,189735
/,2,189735
t,2,189735
",",2,189735
for,2,189735
saudi,3,189735
-,2,189735
sources,2,189735
.,2,189735
paris,6,189819
1996-08-29,2,189819
a,2,189819
european,7,189819
union,8,189819
sale,2,189819
of,2,189819
"234,324",2,189819
tonnes,2,189819
of,2,189819
german,3,189819
intervention,2,189819
barley,2,189819
is,2,189819
worth,2,189819
some,2,189819
$,2,189819
145,2,189819
per,2,189819
tonne,2,189819
fob,2,189819
germany,6,189819
and,2,189819
is,2,189819
mostly,2,189819
destined,2,189819
for,2,189819
saudi,15,189819
arabia,16,189819
",",2,189819
european,3,189819
grain,2,189819
sources,2,189819
said,2,189819
on,2,189819
thursday,2,189819
.,2,189819
the,2,189856
eu,1,189856
's,2,189856
cereals,2,189856
management,2,189856
committee,2,189856
sold,2,189856
"234,324",2,189856
tonnes,2,189856
of,2,189856
german,3,189856
intervention,2,189856
barley,2,189856
at,2,189856
a,2,189856
minimum,2,189856
price,2,189856
of,2,189856
105.07,2,189856
ecus,3,189856
per,2,189856
tonne,2,189856
.,2,189856
saudi,15,189879
arabia,16,189879
provisionally,2,189879
bought,2,189879
"800,000",2,189879
tonnes,2,189879
of,2,189879
optional-origin,2,189879
barley,2,189879
at,2,189879
an,2,189879
august,2,189879
21,2,189879
tender,2,189879
at,2,189879
prices,2,189879
between,2,189879
$,2,189879
160,2,189879
and,2,189879
$,2,189879
162,2,189879
including,2,189879
cost,2,189879
",",2,189879
insurance,2,189879
and,2,189879
freight,2,189879
",",2,189879
traders,2,189879
said,2,189879
last,2,189879
week,2,189879
.,2,189879
but,2,189913
european,3,189913
grain,2,189913
traders,2,189913
and,2,189913
officials,2,189913
said,2,189913
the,2,189913
saudis,3,189913
might,2,189913
reduce,2,189913
the,2,189913
purchase,2,189913
to,2,189913
"600,000",2,189913
tonnes,2,189913
.,2,189913
traders,2,189930
have,2,189930
said,2,189930
a,2,189930
substantial,2,189930
part,2,189930
of,2,189930
the,2,189930
deal,2,189930
was,2,189930
likely,2,189930
to,2,189930
come,2,189930
from,2,189930
the,2,189930
european,7,189930
union,8,189930
",",2,189930
which,2,189930
enjoys,2,189930
a,2,189930
supply,2,189930
and,2,189930
freight,2,189930
advantage,2,189930
over,2,189930
other,2,189930
producers,2,189930
.,2,189930
but,2,189959
subtracting,2,189959
freight,2,189959
costs,2,189959
",",2,189959
the,2,189959
equivalent,2,189959
fob,2,189959
price,2,189959
of,2,189959
the,2,189959
deal,2,189959
is,2,189959
around,2,189959
$,2,189959
142,2,189959
",",2,189959
well,2,189959
below,2,189959
the,2,189959
$,2,189959
149,2,189959
per,2,189959
tonne,2,189959
floor,2,189959
price,2,189959
which,2,189959
the,2,189959
eu,1,189959
put,2,189959
on,2,189959
its,2,189959
barley,2,189959
as,2,189959
news,2,189959
of,2,189959
the,2,189959
deal,2,189959
emerged,2,189959
last,2,189959
week,2,189959
.,2,189959
last,2,190001
thursday,2,190001
the,2,190001
eu,1,190001
sold,2,190001
"34,277",2,190001
tonnes,2,190001
of,2,190001
german,3,190001
intervention,2,190001
barley,2,190001
at,2,190001
a,2,190001
minimum,2,190001
price,2,190001
of,2,190001
109.36,2,190001
ecus,3,190001
per,2,190001
tonne,2,190001
",",2,190001
which,2,190001
was,2,190001
seen,2,190001
as,2,190001
worth,2,190001
$,2,190001
149,2,190001
per,2,190001
tonne,2,190001
fob,2,190001
.,2,190001
--,2,190033
paris,6,190033
newsroom,2,190033
+331,2,190033
4221,2,190033
5432,2,190033
-docstart-,2,190033
french,3,190033
shipyard,2,190033
workers,2,190033
march,2,190033
against,2,190033
job,2,190033
cuts,2,190033
.,2,190033
rennes,1,190048
1996-08-29,2,190048
about,2,190048
"3,500",2,190048
naval,2,190048
shipyard,2,190048
workers,2,190048
marched,2,190048
in,2,190048
the,2,190048
centre,2,190048
of,2,190048
the,2,190048
northern,2,190048
port,2,190048
town,2,190048
of,2,190048
cherbourg,6,190048
on,2,190048
thursday,2,190048
to,2,190048
protest,2,190048
against,2,190048
defence,2,190048
restructuring,2,190048
",",2,190048
a,2,190048
union,2,190048
official,2,190048
said,2,190048
.,2,190048
the,2,190079
local,2,190079
police,2,190079
headquarters,2,190079
did,2,190079
not,2,190079
give,2,190079
a,2,190079
figure,2,190079
but,2,190079
said,2,190079
"1,800",2,190079
workers,2,190079
at,2,190079
the,2,190079
cherbourg,6,190079
yeard,2,190079
had,2,190079
stopped,2,190079
work,2,190079
.,2,190079
a,2,190100
cutback,2,190100
plan,2,190100
could,2,190100
slim,2,190100
their,2,190100
numbers,2,190100
to,2,190100
"1,700",2,190100
from,2,190100
"4,200",2,190100
.,2,190100
several,2,190112
hundred,2,190112
workers,2,190112
also,2,190112
marched,2,190112
in,2,190112
the,2,190112
western,2,190112
town,2,190112
of,2,190112
indre,6,190112
where,2,190112
500,2,190112
or,2,190112
"1,600",2,190112
jobs,2,190112
are,2,190112
at,2,190112
risk,2,190112
.,2,190112
-docstart-,2,190132
press,2,190132
digest,2,190132
-,2,190132
pakistan,6,190132
-,2,190132
august,2,190132
29,2,190132
.,2,190132
following,2,190141
are,2,190141
some,2,190141
of,2,190141
the,2,190141
main,2,190141
stories,2,190141
in,2,190141
thursday,2,190141
's,2,190141
pakistani,3,190141
newspapers,2,190141
:,2,190141
dawn,1,190141
-,2,190141
the,2,190141
government,2,190141
has,2,190141
decided,2,190141
to,2,190141
transfer,2,190141
the,2,190141
entire,2,190141
distribution,2,190141
network,2,190141
of,2,190141
electricity,2,190141
to,2,190141
foreign,2,190141
managements,2,190141
to,2,190141
curtail,2,190141
losses,2,190141
of,2,190141
billions,2,190141
of,2,190141
rupees,2,190141
.,2,190141
-,2,190179
the,2,190179
government,2,190179
has,2,190179
suffered,2,190179
a,2,190179
loss,2,190179
of,2,190179
11,2,190179
billion,2,190179
rupees,2,190179
due,2,190179
to,2,190179
tax,2,190179
holidays,2,190179
at,2,190179
industrial,2,190179
estates,2,190179
in,2,190179
hub,6,190179
and,2,190179
gadoon,6,190179
.,2,190179
-,2,190202
high,2,190202
court,2,190202
officials,2,190202
have,2,190202
unearthed,2,190202
police-run,2,190202
human,2,190202
cages,2,190202
at,2,190202
tando,15,190202
allahyar,16,190202
near,2,190202
hyderabad,6,190202
.,2,190202
some,2,190217
27,2,190217
people,2,190217
were,2,190217
rescued,2,190217
from,2,190217
the,2,190217
private,2,190217
jail,2,190217
set,2,190217
up,2,190217
by,2,190217
the,2,190217
police,2,190217
.,2,190217
-,2,190232
opposition,2,190232
leader,2,190232
nawaz,4,190232
sharif,5,190232
renewed,2,190232
a,2,190232
pledge,2,190232
to,2,190232
oust,2,190232
the,2,190232
pakistan,7,190232
people,14,190232
's,14,190232
party,8,190232
government,2,190232
headed,2,190232
by,2,190232
prime,2,190232
minister,2,190232
benazir,4,190232
bhutto,5,190232
.,2,190232
business,7,190255
recorder,8,190255
-,2,190255
gas,2,190255
prices,2,190255
may,2,190255
go,2,190255
up,2,190255
by,2,190255
five,2,190255
percent,2,190255
to,2,190255
increase,2,190255
the,2,190255
rate,2,190255
of,2,190255
return,2,190255
of,2,190255
sui,7,190255
southern,14,190255
gas,8,190255
and,2,190255
sui,7,190255
northern,14,190255
gas,8,190255
companies,2,190255
.,2,190255
-,2,190282
japan,6,190282
is,2,190282
importing,2,190282
80,2,190282
percent,2,190282
of,2,190282
cotton,2,190282
yarn,2,190282
from,2,190282
pakistan,6,190282
every,2,190282
year,2,190282
.,2,190282
-,2,190296
the,2,190296
government,2,190296
has,2,190296
blamed,2,190296
sugar,2,190296
technologists,2,190296
for,2,190296
not,2,190296
supporting,2,190296
a,2,190296
long-term,2,190296
programme,2,190296
of,2,190296
research,2,190296
and,2,190296
development,2,190296
to,2,190296
increase,2,190296
production,2,190296
of,2,190296
sugarcane,2,190296
.,2,190296
financial,7,190319
post,8,190319
-,2,190319
armed,2,190319
robbers,2,190319
pillaged,2,190319
70,2,190319
barrels,2,190319
of,2,190319
crude,2,190319
oil,2,190319
from,2,190319
a,2,190319
well,2,190319
near,2,190319
gujar,15,190319
khan,16,190319
on,2,190319
wednesday,2,190319
.,2,190319
-,2,190339
pakistan,6,190339
will,2,190339
pay,2,190339
an,2,190339
additional,2,190339
bill,2,190339
of,2,190339
$,2,190339
244,2,190339
million,2,190339
as,2,190339
private,2,190339
power,2,190339
projects,2,190339
with,2,190339
capacity,2,190339
of,2,190339
"3,225",2,190339
megawatt,2,190339
go,2,190339
on-line,2,190339
by,2,190339
1998/99,2,190339
.,2,190339
the,7,190364
nation,8,190364
-,2,190364
the,2,190364
government,2,190364
is,2,190364
facing,2,190364
